170.584, 129.405, 5.855, 21.968 False
170.390, 129.407, 5.787, 22.001 False
170.198, 129.409, 5.730, 22.034 False
170.008, 129.411, 5.686, 22.067 False
169.818, 129.413, 5.658, 22.100 False
169.629, 129.415, 5.640, 22.133 False
169.441, 129.417, 5.629, 22.166 False
169.253, 129.419, 5.617, 22.199 False
169.065, 129.421, 5.611, 22.232 False
168.878, 129.423, 5.608, 22.265 False
168.690, 129.425, 5.610, 22.298 False
168.502, 129.427, 5.614, 22.331 False
168.315, 129.429, 5.620, 22.364 False
168.127, 129.431, 5.624, 22.397 False
167.939, 129.433, 5.627, 22.430 False
167.751, 129.435, 5.627, 22.463 False
167.563, 129.437, 5.624, 22.496 False
167.375, 129.439, 5.618, 22.529 False
167.188, 129.441, 5.611, 22.562 False
167.001, 129.443, 5.601, 22.595 False
166.815, 129.445, 5.588, 22.628 False
166.629, 129.447, 5.574, 22.661 False
166.443, 129.449, 5.557, 22.694 False
166.259, 129.451, 5.539, 22.727 False
166.074, 129.452, 5.519, 22.760 False
165.891, 129.454, 5.497, 22.793 False
165.708, 129.456, 5.473, 22.826 False
165.527, 129.458, 5.448, 22.859 False
165.346, 129.459, 5.420, 22.892 False
165.166, 129.461, 5.394, 22.925 False
164.987, 129.463, 5.369, 22.958 False
164.808, 129.464, 5.348, 22.991 False
164.630, 129.466, 5.332, 23.024 False
164.453, 129.468, 5.323, 23.057 False
164.275, 129.469, 5.322, 23.090 False
164.098, 129.471, 5.330, 23.123 False
163.919, 129.473, 5.350, 23.156 False
163.740, 129.474, 5.377, 23.189 False
163.559, 129.476, 5.412, 23.222 False
163.378, 129.477, 5.449, 23.255 False
163.195, 129.479, 5.489, 23.288 False
163.010, 129.481, 5.526, 23.321 False
162.825, 129.482, 5.561, 23.354 False
162.638, 129.484, 5.590, 23.387 False
162.451, 129.485, 5.614, 23.420 False
162.264, 129.487, 5.632, 23.453 False
162.076, 129.488, 5.646, 23.486 False
161.887, 129.490, 5.654, 23.519 False
161.699, 129.491, 5.657, 23.552 False
161.510, 129.493, 5.657, 23.585 False
161.322, 129.494, 5.653, 23.618 False
161.134, 129.496, 5.646, 23.651 False
160.946, 129.497, 5.636, 23.684 False
160.758, 129.499, 5.624, 23.717 False
160.571, 129.500, 5.610, 23.750 False
160.385, 129.502, 5.594, 23.783 False
160.199, 129.503, 5.576, 23.816 False
160.014, 129.505, 5.556, 23.849 False
159.829, 129.506, 5.535, 23.882 False
159.646, 129.507, 5.512, 23.915 False
159.463, 129.508, 5.487, 23.948 False
159.280, 129.509, 5.463, 23.981 False
159.099, 129.509, 5.442, 24.014 False
158.918, 129.510, 5.426, 24.047 False
158.737, 129.511, 5.417, 24.080 False
158.557, 129.512, 5.416, 24.113 False
158.376, 129.513, 5.426, 24.146 False
158.194, 129.514, 5.444, 24.179 False
158.012, 129.515, 5.473, 24.212 False
157.828, 129.516, 5.507, 24.245 False
157.643, 129.517, 5.545, 24.278 False
157.457, 129.518, 5.584, 24.311 False
157.270, 129.519, 5.620, 24.344 False
157.081, 129.520, 5.651, 24.377 False
156.892, 129.521, 5.678, 24.410 False
156.702, 129.522, 5.699, 24.443 False
156.512, 129.522, 5.715, 24.476 False
156.321, 129.523, 5.726, 24.509 False
156.130, 129.524, 5.733, 24.542 False
155.939, 129.525, 5.735, 24.575 False
155.748, 129.526, 5.734, 24.608 False
155.557, 129.527, 5.728, 24.641 False
155.366, 129.528, 5.718, 24.674 False
155.176, 129.528, 5.706, 24.707 False
154.986, 129.529, 5.691, 24.740 False
154.797, 129.530, 5.675, 24.773 False
154.609, 129.531, 5.656, 24.806 False
154.421, 129.531, 5.636, 24.839 False
154.234, 129.532, 5.614, 24.872 False
154.047, 129.533, 5.591, 24.905 False
153.861, 129.533, 5.568, 24.938 False
153.677, 129.534, 5.547, 24.971 False
153.492, 129.535, 5.528, 25.004 False
153.308, 129.535, 5.513, 25.037 False
153.125, 129.536, 5.504, 25.070 False
152.941, 129.536, 5.503, 25.103 False
152.758, 129.536, 5.512, 25.136 False
152.573, 129.537, 5.530, 25.169 False
152.388, 129.537, 5.559, 25.202 False
152.201, 129.537, 5.593, 25.235 False
152.014, 129.538, 5.631, 25.268 False
151.825, 129.538, 5.668, 25.301 False
151.634, 129.538, 5.704, 25.334 False
151.443, 129.539, 5.734, 25.367 False
151.251, 129.539, 5.759, 25.400 False
151.059, 129.540, 5.778, 25.433 False
150.865, 129.540, 5.792, 25.466 False
150.672, 129.540, 5.801, 25.499 False
150.479, 129.541, 5.806, 25.532 False
150.285, 129.541, 5.807, 25.565 False
150.092, 129.541, 5.803, 25.598 False
149.899, 129.542, 5.797, 25.631 False
149.706, 129.542, 5.787, 25.664 False
149.513, 129.542, 5.774, 25.697 False
149.321, 129.542, 5.756, 25.730 False
149.130, 129.543, 5.738, 25.763 False
148.940, 129.543, 5.717, 25.796 False
148.750, 129.543, 5.695, 25.829 False
148.561, 129.543, 5.672, 25.862 False
148.372, 129.544, 5.647, 25.895 False
148.185, 129.544, 5.621, 25.928 False
147.998, 129.544, 5.596, 25.961 False
147.812, 129.544, 5.570, 25.994 False
147.627, 129.544, 5.549, 26.027 False
147.443, 129.544, 5.532, 26.060 False
147.259, 129.545, 5.521, 26.093 False
147.075, 129.545, 5.520, 26.126 False
146.890, 129.545, 5.526, 26.159 False
146.705, 129.545, 5.544, 26.192 False
146.520, 129.545, 5.569, 26.225 False
146.333, 129.545, 5.604, 26.258 False
146.145, 129.545, 5.642, 26.291 False
145.955, 129.545, 5.681, 26.324 False
145.765, 129.545, 5.717, 26.357 False
145.573, 129.545, 5.747, 26.390 False
145.381, 129.545, 5.771, 26.423 False
145.188, 129.545, 5.788, 26.456 False
144.994, 129.545, 5.801, 26.489 False
144.801, 129.546, 5.809, 26.522 False
144.607, 129.546, 5.813, 26.555 False
144.413, 129.546, 5.812, 26.588 False
144.220, 129.546, 5.808, 26.621 False
144.026, 129.546, 5.801, 26.654 False
143.833, 129.546, 5.790, 26.687 False
143.641, 129.546, 5.777, 26.720 False
143.449, 129.546, 5.761, 26.753 False
143.257, 129.545, 5.741, 26.786 False
143.067, 129.545, 5.719, 26.819 False
142.877, 129.545, 5.694, 26.852 False
142.688, 129.545, 5.669, 26.885 False
142.500, 129.545, 5.644, 26.918 False
142.312, 129.545, 5.619, 26.951 False
142.126, 129.545, 5.595, 26.984 False
141.940, 129.545, 5.575, 27.017 False
141.754, 129.545, 5.559, 27.050 False
141.569, 129.545, 5.549, 27.083 False
141.384, 129.545, 5.547, 27.116 False
141.199, 129.545, 5.553, 27.149 False
141.013, 129.544, 5.570, 27.182 False
140.827, 129.544, 5.594, 27.215 False
140.639, 129.544, 5.627, 27.248 False
140.450, 129.544, 5.664, 27.281 False
140.260, 129.544, 5.704, 27.314 False
140.069, 129.544, 5.741, 27.347 False
139.876, 129.543, 5.774, 27.380 False
139.683, 129.543, 5.800, 27.413 False
139.489, 129.543, 5.820, 27.446 False
139.294, 129.543, 5.834, 27.479 False
139.100, 129.543, 5.842, 27.512 False
138.905, 129.543, 5.845, 27.545 False
138.710, 129.542, 5.844, 27.578 False
138.515, 129.542, 5.840, 27.611 False
138.321, 129.542, 5.832, 27.644 False
138.127, 129.541, 5.821, 27.677 False
137.934, 129.541, 5.807, 27.710 False
137.741, 129.540, 5.791, 27.743 False
137.548, 129.540, 5.772, 27.776 False
137.356, 129.539, 5.751, 27.809 False
137.165, 129.539, 5.726, 27.842 False
136.975, 129.539, 5.700, 27.875 False
136.786, 129.538, 5.671, 27.908 False
136.598, 129.538, 5.643, 27.941 False
136.411, 129.537, 5.616, 27.974 False
136.224, 129.537, 5.590, 28.007 False
136.039, 129.537, 5.568, 28.040 False
135.854, 129.536, 5.551, 28.073 False
135.669, 129.536, 5.540, 28.106 False
135.484, 129.535, 5.537, 28.139 False
135.299, 129.535, 5.544, 28.172 False
135.114, 129.535, 5.558, 28.205 False
134.928, 129.534, 5.583, 28.238 False
134.740, 129.534, 5.613, 28.271 False
134.552, 129.533, 5.649, 28.304 False
134.362, 129.533, 5.682, 28.337 False
134.172, 129.533, 5.710, 28.370 False
133.981, 129.532, 5.724, 28.403 False
133.790, 129.532, 5.714, 28.436 False
133.601, 129.531, 5.680, 28.469 False
133.413, 129.531, 5.625, 28.502 False
133.228, 129.530, 5.552, 28.535 False
133.046, 129.530, 5.464, 28.568 False
132.867, 129.530, 5.361, 28.601 False
132.692, 129.529, 5.245, 28.634 False
132.521, 129.529, 5.118, 28.667 False
132.354, 129.528, 4.983, 28.700 False
132.193, 129.528, 4.833, 28.733 False
132.036, 129.528, 4.674, 28.766 False
131.885, 129.527, 4.516, 28.799 False
131.740, 129.527, 4.357, 28.832 False
131.599, 129.526, 4.200, 28.865 False
131.464, 129.526, 4.044, 28.898 False
131.333, 129.526, 3.892, 28.931 False
131.208, 129.525, 3.747, 28.964 False
131.086, 129.525, 3.614, 28.997 False
130.969, 129.524, 3.482, 29.030 False
130.856, 129.524, 3.364, 29.063 False
130.747, 129.524, 3.243, 29.096 False
130.642, 129.523, 3.138, 29.129 False
130.540, 129.523, 3.026, 29.162 False
130.442, 129.522, 2.931, 29.195 False
130.346, 129.522, 2.841, 29.228 False
130.253, 129.522, 2.750, 29.261 False
130.163, 129.521, 2.660, 29.294 False
130.077, 129.521, 2.571, 29.327 False
129.993, 129.521, 2.483, 29.360 False
129.912, 129.521, 2.397, 29.393 False
129.834, 129.520, 2.313, 29.426 False
129.759, 129.520, 2.231, 29.459 False
129.686, 129.520, 2.152, 29.492 False
129.616, 129.519, 2.075, 29.525 False
129.549, 129.519, 2.000, 29.558 False
129.484, 129.518, 1.927, 29.591 False
129.421, 129.518, 1.858, 29.624 False
129.361, 129.517, 1.790, 29.657 False
129.303, 129.517, 1.725, 29.690 False
129.246, 129.517, 1.662, 29.723 False
129.192, 129.517, 1.602, 29.756 False
129.140, 129.516, 1.543, 29.789 False
129.090, 129.516, 1.487, 29.822 False
129.042, 129.516, 1.433, 29.855 False
128.995, 129.516, 1.380, 29.888 False
128.950, 129.515, 1.330, 29.921 False
128.907, 129.515, 1.281, 29.954 False
128.865, 129.515, 1.234, 29.987 False
128.825, 129.515, 1.189, 30.020 False
128.786, 129.515, 1.146, 30.053 False
128.749, 129.515, 1.104, 30.086 False
128.713, 129.514, 1.063, 30.119 False
128.678, 129.514, 1.024, 30.152 False
128.646, 129.514, 0.957, 30.185 False
128.616, 129.514, 0.884, 30.218 False
128.588, 129.514, 0.822, 30.251 False
128.562, 129.514, 0.770, 30.284 False
128.537, 129.514, 0.731, 30.317 False
128.513, 129.514, 0.708, 30.350 False
128.490, 129.513, 0.705, 30.383 False
128.466, 129.513, 0.721, 30.416 False
128.438, 129.513, 0.854, 30.449 False
128.409, 129.513, 0.858, 30.482 False
128.378, 129.513, 0.908, 30.515 False
128.344, 129.513, 1.023, 30.548 False
128.304, 129.513, 1.195, 30.581 False
128.260, 129.512, 1.328, 30.614 False
128.212, 129.512, 1.420, 30.647 False
128.163, 129.512, 1.464, 30.680 False
128.112, 129.513, 1.536, 30.713 False
128.057, 129.513, 1.654, 30.746 False
127.997, 129.513, 1.809, 30.779 False
127.933, 129.513, 1.960, 30.812 False
127.863, 129.512, 2.111, 30.845 False
127.788, 129.513, 2.259, 30.878 False
127.708, 129.514, 2.412, 30.911 False
127.623, 129.513, 2.568, 30.944 False
127.533, 129.513, 2.725, 30.977 False
127.438, 129.513, 2.884, 31.010 False
127.337, 129.513, 3.042, 31.043 False
127.231, 129.513, 3.199, 31.076 False
127.120, 129.512, 3.357, 31.109 False
127.004, 129.512, 3.515, 31.142 False
126.883, 129.512, 3.674, 31.175 False
126.756, 129.512, 3.833, 31.208 False
126.624, 129.512, 3.991, 31.241 False
126.487, 129.511, 4.149, 31.274 False
126.345, 129.511, 4.306, 31.307 False
126.197, 129.511, 4.461, 31.340 False
126.044, 129.510, 4.612, 31.373 False
125.887, 129.510, 4.755, 31.406 False
125.725, 129.510, 4.889, 31.439 False
125.559, 129.510, 5.011, 31.472 False
125.390, 129.509, 5.122, 31.505 False
125.217, 129.509, 5.218, 31.538 False
125.041, 129.509, 5.301, 31.571 False
124.863, 129.508, 5.370, 31.604 False
124.683, 129.508, 5.428, 31.637 False
124.502, 129.508, 5.476, 31.670 False
124.319, 129.507, 5.514, 31.703 False
124.135, 129.508, 5.542, 31.736 False
123.950, 129.508, 5.561, 31.769 False
123.766, 129.508, 5.568, 31.802 False
123.581, 129.507, 5.564, 31.835 False
123.396, 129.507, 5.557, 31.868 False
123.212, 129.507, 5.554, 31.901 False
123.027, 129.507, 5.554, 31.934 False
122.842, 129.507, 5.556, 31.967 False
122.657, 129.507, 5.558, 32.000 False
122.472, 129.506, 5.561, 32.033 False
122.287, 129.506, 5.562, 32.066 False
122.102, 129.506, 5.562, 32.099 False
121.917, 129.506, 5.560, 32.132 False
121.732, 129.506, 5.556, 32.165 False
121.547, 129.505, 5.550, 32.198 False
121.363, 129.505, 5.543, 32.231 False
121.178, 129.505, 5.534, 32.264 False
120.994, 129.505, 5.523, 32.297 False
120.811, 129.505, 5.510, 32.330 False
120.627, 129.504, 5.497, 32.363 False
120.445, 129.504, 5.481, 32.396 False
120.263, 129.504, 5.465, 32.429 False
120.081, 129.504, 5.446, 32.462 False
119.900, 129.504, 5.428, 32.495 False
119.720, 129.503, 5.407, 32.528 False
119.540, 129.503, 5.387, 32.561 False
119.361, 129.503, 5.364, 32.594 False
119.183, 129.503, 5.342, 32.627 False
119.006, 129.503, 5.318, 32.660 False
118.829, 129.502, 5.294, 32.693 False
118.653, 129.502, 5.269, 32.726 False
118.478, 129.502, 5.244, 32.759 False
118.304, 129.502, 5.217, 32.792 False
118.131, 129.502, 5.191, 32.825 False
117.959, 129.501, 5.163, 32.858 False
117.788, 129.501, 5.136, 32.891 False
117.617, 129.501, 5.108, 32.924 False
117.448, 129.501, 5.081, 32.957 False
117.279, 129.501, 5.052, 32.990 False
117.111, 129.501, 5.025, 33.023 False
116.945, 129.500, 4.996, 33.056 False
116.778, 129.500, 4.999, 33.089 False
116.611, 129.500, 4.995, 33.122 False
116.445, 129.500, 4.979, 33.155 False
116.280, 129.500, 4.952, 33.188 False
116.115, 129.499, 4.922, 33.221 False
115.952, 129.499, 4.890, 33.254 False
115.790, 129.499, 4.859, 33.287 False
115.629, 129.499, 4.827, 33.320 False
115.469, 129.499, 4.796, 33.353 False
115.310, 129.498, 4.764, 33.386 False
115.152, 129.498, 4.734, 33.419 False
114.995, 129.498, 4.702, 33.452 False
114.839, 129.498, 4.672, 33.485 False
114.684, 129.498, 4.640, 33.518 False
114.530, 129.497, 4.610, 33.551 False
114.377, 129.497, 4.580, 33.584 False
114.225, 129.497, 4.551, 33.617 False
114.075, 129.497, 4.514, 33.650 False
113.925, 129.497, 4.470, 33.683 False
113.778, 129.497, 4.420, 33.716 False
113.632, 129.496, 4.363, 33.749 False
113.488, 129.496, 4.304, 33.782 False
113.347, 129.496, 4.244, 33.815 False
113.207, 129.496, 4.192, 33.848 False
113.068, 129.496, 4.152, 33.881 False
112.931, 129.495, 4.108, 33.914 False
112.795, 129.495, 4.054, 33.947 False
112.661, 129.495, 4.005, 33.980 False
112.529, 129.495, 3.962, 34.013 False
112.398, 129.495, 3.916, 34.046 False
112.269, 129.495, 3.863, 34.079 False
112.142, 129.495, 3.808, 34.112 False
112.016, 129.494, 3.750, 34.145 False
111.893, 129.494, 3.693, 34.178 False
111.771, 129.494, 3.635, 34.211 False
111.651, 129.494, 3.586, 34.244 False
111.533, 129.494, 3.546, 34.277 False
111.416, 129.494, 3.501, 34.310 False
111.300, 129.494, 3.451, 34.343 False
111.186, 129.494, 3.398, 34.376 False
111.075, 129.493, 3.343, 34.409 False
110.964, 129.493, 3.289, 34.442 False
110.856, 129.493, 3.234, 34.475 False
110.750, 129.493, 3.179, 34.508 False
110.645, 129.493, 3.124, 34.541 False
110.543, 129.493, 3.070, 34.574 False
110.442, 129.493, 3.016, 34.607 False
110.342, 129.493, 2.962, 34.640 False
110.245, 129.493, 2.907, 34.673 False
110.150, 129.493, 2.853, 34.706 False
110.056, 129.492, 2.800, 34.739 False
109.964, 129.492, 2.747, 34.772 False
109.874, 129.492, 2.694, 34.805 False
109.785, 129.492, 2.640, 34.838 False
109.699, 129.492, 2.587, 34.871 False
109.614, 129.492, 2.534, 34.904 False
109.530, 129.492, 2.483, 34.937 False
109.449, 129.492, 2.431, 34.970 False
109.369, 129.492, 2.379, 35.003 False
109.291, 129.492, 2.337, 35.036 False
109.215, 129.492, 2.268, 35.069 False
109.141, 129.492, 2.203, 35.102 False
109.069, 129.492, 2.148, 35.135 False
108.998, 129.492, 2.103, 35.168 False
108.930, 129.492, 2.039, 35.201 False
108.864, 129.492, 1.979, 35.234 False
108.799, 129.492, 1.923, 35.267 False
108.736, 129.491, 1.884, 35.300 False
108.674, 129.491, 1.838, 35.333 False
108.615, 129.491, 1.767, 35.366 False
108.557, 129.491, 1.709, 35.399 False
108.501, 129.491, 1.674, 35.432 False
108.446, 129.491, 1.632, 35.465 False
108.393, 129.491, 1.587, 35.498 False
108.341, 129.491, 1.540, 35.531 False
108.291, 129.491, 1.492, 35.564 False
108.242, 129.491, 1.444, 35.597 False
108.195, 129.491, 1.397, 35.630 False
108.150, 129.491, 1.350, 35.663 False
108.106, 129.491, 1.303, 35.696 False
108.064, 129.491, 1.258, 35.729 False
108.023, 129.491, 1.214, 35.762 False
107.983, 129.491, 1.171, 35.795 False
107.945, 129.491, 1.129, 35.828 False
107.909, 129.491, 1.089, 35.861 False
107.873, 129.492, 1.048, 35.894 False
107.839, 129.492, 1.010, 35.927 False
107.807, 129.492, 0.974, 35.960 False
107.775, 129.492, 0.938, 35.993 False
107.744, 129.492, 0.904, 36.026 False
107.715, 129.492, 0.871, 36.059 False
107.687, 129.492, 0.839, 36.092 False
107.659, 129.492, 0.809, 36.125 False
107.633, 129.492, 0.779, 36.158 False
107.608, 129.492, 0.751, 36.191 False
107.583, 129.492, 0.723, 36.224 False
107.560, 129.492, 0.697, 36.257 False
107.537, 129.492, 0.671, 36.290 False
107.515, 129.491, 0.646, 36.323 False
107.494, 129.491, 0.622, 36.356 False
107.474, 129.491, 0.599, 36.389 False
107.454, 129.491, 0.578, 36.422 False
107.436, 129.491, 0.556, 36.455 False
107.418, 129.490, 0.534, 36.488 False
107.400, 129.490, 0.515, 36.521 False
107.383, 129.490, 0.496, 36.554 False
107.367, 129.490, 0.478, 36.587 False
107.352, 129.490, 0.461, 36.620 False
107.337, 129.490, 0.444, 36.653 False
107.322, 129.490, 0.428, 36.686 False
107.308, 129.490, 0.412, 36.719 False
107.295, 129.490, 0.397, 36.752 False
107.282, 129.490, 0.383, 36.785 False
107.269, 129.490, 0.368, 36.818 False
107.257, 129.490, 0.355, 36.851 False
107.246, 129.490, 0.342, 36.884 False
107.235, 129.490, 0.329, 36.917 False
107.224, 129.490, 0.317, 36.950 False
107.214, 129.490, 0.306, 36.983 False
107.204, 129.491, 0.294, 37.016 False
107.194, 129.491, 0.283, 37.049 False
107.185, 129.491, 0.273, 37.082 False
107.176, 129.491, 0.263, 37.115 False
107.167, 129.491, 0.253, 37.148 False
107.159, 129.491, 0.244, 37.181 False
107.151, 129.491, 0.235, 37.214 False
107.144, 129.491, 0.227, 37.247 False
107.136, 129.491, 0.218, 37.280 False
107.129, 129.491, 0.210, 37.313 False
107.122, 129.491, 0.203, 37.346 False
107.116, 129.491, 0.195, 37.379 False
107.109, 129.491, 0.188, 37.412 False
107.103, 129.491, 0.181, 37.445 False
107.097, 129.491, 0.175, 37.478 False
107.092, 129.491, 0.168, 37.511 False
107.086, 129.491, 0.162, 37.544 False
107.081, 129.491, 0.156, 37.577 False
107.076, 129.491, 0.151, 37.610 False
107.071, 129.491, 0.145, 37.643 False
107.066, 129.491, 0.140, 37.676 False
107.061, 129.491, 0.135, 37.709 False
107.057, 129.491, 0.130, 37.742 False
107.053, 129.491, 0.125, 37.775 False
107.049, 129.491, 0.120, 37.808 False
107.045, 129.491, 0.116, 37.841 False
107.041, 129.491, 0.112, 37.874 False
107.037, 129.491, 0.108, 37.907 False
107.034, 129.491, 0.104, 37.940 False
107.031, 129.491, 0.100, 37.973 False
107.027, 129.491, 0.096, 38.006 False
107.024, 129.491, 0.092, 38.039 False
107.021, 129.491, 0.088, 38.072 False
107.018, 129.491, 0.085, 38.105 False
107.016, 129.491, 0.082, 38.138 False
107.013, 129.491, 0.079, 38.171 False
107.010, 129.491, 0.076, 38.204 False
107.008, 129.491, 0.074, 38.237 False
107.005, 129.491, 0.071, 38.270 False
107.003, 129.491, 0.068, 38.303 False
107.001, 129.491, 0.066, 38.336 False
107.000, 129.491, 0.007, 38.369 False
106.999, 129.491, -0.004, 38.402 False
106.999, 129.491, -0.003, 38.435 False
106.998, 129.491, -0.001, 38.468 False
106.998, 129.491, 0.003, 38.501 False
106.997, 129.491, 0.010, 38.534 False
106.995, 129.491, 0.042, 38.567 False
106.989, 129.491, 0.183, 38.600 False
106.978, 129.491, 0.338, 38.633 False
106.961, 129.491, 0.551, 38.666 False
106.935, 129.491, 0.787, 38.699 False
106.902, 129.491, 0.988, 38.732 False
106.863, 129.491, 1.174, 38.765 False
106.818, 129.490, 1.348, 38.798 False
106.768, 129.490, 1.517, 38.831 False
106.713, 129.490, 1.685, 38.864 False
106.652, 129.490, 1.850, 38.897 False
106.585, 129.491, 2.013, 38.930 False
106.514, 129.494, 2.169, 38.963 False
106.438, 129.501, 2.317, 38.996 False
106.357, 129.511, 2.458, 39.029 False
106.272, 129.526, 2.589, 39.062 False
106.183, 129.546, 2.712, 39.095 False
106.089, 129.566, 2.892, 39.128 False
105.989, 129.582, 3.073, 39.161 False
105.882, 129.593, 3.234, 39.194 False
105.771, 129.600, 3.393, 39.227 False
105.653, 129.606, 3.563, 39.260 False
105.530, 129.613, 3.732, 39.293 False
105.402, 129.619, 3.897, 39.326 False
105.268, 129.625, 4.061, 39.359 False
105.128, 129.630, 4.220, 39.392 False
104.984, 129.635, 4.371, 39.425 False
104.835, 129.638, 4.502, 39.458 False
104.682, 129.638, 4.625, 39.491 False
104.525, 129.637, 4.748, 39.524 False
104.364, 129.637, 4.859, 39.557 False
104.199, 129.637, 4.959, 39.590 False
104.032, 129.638, 5.047, 39.623 False
103.863, 129.638, 5.120, 39.656 False
103.691, 129.637, 5.186, 39.689 False
103.517, 129.635, 5.240, 39.722 False
103.342, 129.633, 5.287, 39.755 False
103.166, 129.629, 5.322, 39.788 False
102.989, 129.624, 5.346, 39.821 False
102.811, 129.616, 5.351, 39.854 False
102.634, 129.606, 5.360, 39.887 False
102.456, 129.594, 5.361, 39.920 False
102.279, 129.582, 5.366, 39.953 False
102.101, 129.567, 5.363, 39.986 False
101.924, 129.551, 5.363, 40.019 False
101.747, 129.533, 5.354, 40.052 False
101.570, 129.514, 5.349, 40.085 False
101.393, 129.493, 5.336, 40.118 False
101.217, 129.470, 5.330, 40.151 False
101.042, 129.445, 5.314, 40.184 False
100.868, 129.419, 5.300, 40.217 False
100.694, 129.390, 5.284, 40.250 False
100.521, 129.359, 5.267, 40.283 False
100.349, 129.327, 5.245, 40.316 False
100.178, 129.292, 5.224, 40.349 False
100.009, 129.256, 5.198, 40.382 False
99.841, 129.218, 5.172, 40.415 False
99.675, 129.176, 5.123, 40.448 False
99.512, 129.128, 5.075, 40.481 False
99.349, 129.081, 5.068, 40.514 False
99.187, 129.035, 5.056, 40.547 False
99.026, 128.987, 5.019, 40.580 False
98.867, 128.937, 4.991, 40.613 False
98.710, 128.885, 4.970, 40.646 False
98.553, 128.832, 4.957, 40.679 False
98.398, 128.776, 4.922, 40.712 False
98.245, 128.719, 4.891, 40.745 False
98.094, 128.660, 4.845, 40.778 False
97.945, 128.601, 4.809, 40.811 False
97.798, 128.539, 4.756, 40.844 False
97.654, 128.474, 4.709, 40.877 False
97.514, 128.407, 4.655, 40.910 False
97.375, 128.338, 4.624, 40.943 False
97.239, 128.267, 4.574, 40.976 False
97.105, 128.195, 4.543, 41.009 False
96.972, 128.123, 4.509, 41.042 False
96.842, 128.050, 4.471, 41.075 False
96.714, 127.975, 4.415, 41.108 False
96.588, 127.900, 4.378, 41.141 False
96.466, 127.822, 4.323, 41.174 False
96.345, 127.744, 4.286, 41.207 False
96.228, 127.663, 4.235, 41.240 False
96.113, 127.582, 4.204, 41.273 False
96.000, 127.500, 4.153, 41.306 False
95.889, 127.417, 4.122, 41.339 False
95.781, 127.333, 4.079, 41.372 False
95.674, 127.250, 4.051, 41.405 False
95.569, 127.166, 3.998, 41.438 False
95.468, 127.080, 3.951, 41.471 False
95.369, 126.993, 3.904, 41.504 False
95.273, 126.906, 3.869, 41.537 False
95.179, 126.818, 3.824, 41.570 False
95.087, 126.730, 3.789, 41.603 False
94.999, 126.640, 3.734, 41.636 False
94.912, 126.551, 3.706, 41.669 False
94.825, 126.463, 3.680, 41.702 False
94.740, 126.375, 3.646, 41.735 False
94.657, 126.287, 3.596, 41.768 False
94.576, 126.200, 3.553, 41.801 False
94.498, 126.112, 3.498, 41.834 False
94.421, 126.024, 3.466, 41.867 False
94.347, 125.936, 3.415, 41.900 False
94.274, 125.849, 3.384, 41.933 False
94.204, 125.761, 3.332, 41.966 False
94.135, 125.675, 3.301, 41.999 False
94.069, 125.587, 3.249, 42.032 False
94.004, 125.501, 3.218, 42.065 False
93.942, 125.414, 3.166, 42.098 False
93.880, 125.328, 3.141, 42.131 False
93.821, 125.242, 3.098, 42.164 False
93.763, 125.156, 3.078, 42.197 False
93.707, 125.070, 3.040, 42.230 False
93.652, 124.985, 3.025, 42.263 False
93.599, 124.899, 2.989, 42.296 False
93.547, 124.813, 2.978, 42.329 False
93.497, 124.727, 2.945, 42.362 False
93.448, 124.642, 2.930, 42.395 False
93.401, 124.555, 2.905, 42.428 False
93.355, 124.469, 2.897, 42.461 False
93.312, 124.383, 2.864, 42.494 False
93.273, 124.295, 2.821, 42.527 False
93.238, 124.207, 2.784, 42.560 False
93.202, 124.119, 2.805, 42.593 False
93.166, 124.030, 2.830, 42.626 False
93.127, 123.943, 2.843, 42.659 False
93.091, 123.855, 2.813, 42.692 False
93.055, 123.768, 2.804, 42.725 False
93.018, 123.681, 2.797, 42.758 False
92.981, 123.595, 2.795, 42.791 False
92.945, 123.509, 2.773, 42.824 False
92.910, 123.423, 2.768, 42.857 False
92.876, 123.337, 2.750, 42.890 False
92.842, 123.251, 2.749, 42.923 False
92.810, 123.165, 2.733, 42.956 False
92.777, 123.080, 2.732, 42.989 False
92.747, 122.994, 2.717, 43.022 False
92.716, 122.908, 2.717, 43.055 False
92.686, 122.822, 2.703, 43.088 False
92.657, 122.735, 2.696, 43.121 False
92.629, 122.648, 2.678, 43.154 False
92.600, 122.562, 2.681, 43.187 False
92.574, 122.476, 2.671, 43.220 False
92.546, 122.391, 2.676, 43.253 False
92.521, 122.305, 2.665, 43.286 False
92.496, 122.219, 2.669, 43.319 False
92.472, 122.133, 2.657, 43.352 False
92.449, 122.047, 2.657, 43.385 False
92.426, 121.962, 2.648, 43.418 False
92.404, 121.876, 2.649, 43.451 False
92.385, 121.790, 2.630, 43.484 False
92.368, 121.703, 2.610, 43.517 False
92.355, 121.617, 2.596, 43.550 False
92.340, 121.530, 2.616, 43.583 False
92.327, 121.445, 2.610, 43.616 False
92.315, 121.359, 2.628, 43.649 False
92.300, 121.272, 2.639, 43.682 False
92.284, 121.186, 2.640, 43.715 False
92.270, 121.099, 2.622, 43.748 False
92.255, 121.013, 2.619, 43.781 False
92.242, 120.927, 2.607, 43.814 False
92.228, 120.841, 2.609, 43.847 False
92.214, 120.755, 2.610, 43.880 False
92.199, 120.669, 2.610, 43.913 False
